year,team,SRS,SOS,FG,OPP_FG,FGA,OPP_FGA,3P,OPP_3P,3PA,OPP_3PA,2P,OPP_2P,2PA,OPP_2PA,FT,OPP_FT,FTA,OPP_FTA,ORB,OPP_ORB,DRB,OPP_DRB,TRB,OPP_TRB,AST,OPP_AST,STL,OPP_STL,BLK,OPP_BLK,TOV,OPP_TOV,PF,OPP_PF,FG%,OPP_FG%,3P%,OPP_3P%,2P%,OPP_2P%,eFG%,OPP_eFG%,FT%,OPP_FT%
2013,bucknell,6.96,-1.95,24.09,20.7,52.88,54.82,4.61,5.27,12.79,16.94,19.48,15.42,40.09,37.88,14.52,10.85,19.52,15.61,8.15,6.85,25.55,19.79,33.7,26.64,13.39,10.18,3.58,4.45,4.09,2.3,9.27,8.82,14.48,17.61,0.46,0.38,0.35,0.3,0.49,0.41,0.5,0.43,0.73,0.69
2013,marquette,14.04,8.59,24.52,22.32,52.55,55.06,4.26,6.23,14.16,19.55,20.26,16.1,38.39,35.52,15.71,11.87,21.74,17.35,10.0,9.94,21.58,17.71,31.58,27.65,14.35,13.45,6.74,6.71,3.42,3.52,13.29,12.13,16.94,19.1,0.47,0.4,0.31,0.32,0.53,0.45,0.51,0.46,0.7,0.69
2013,davidson,7.3,-3.43,24.79,21.79,53.55,52.94,7.58,4.58,20.52,14.0,17.21,17.21,33.03,38.94,16.55,14.0,20.67,19.58,7.85,7.79,23.21,20.64,31.06,28.42,13.97,9.03,5.67,5.52,2.94,2.85,10.76,11.97,17.7,18.94,0.46,0.41,0.36,0.32,0.52,0.44,0.54,0.45,0.8,0.7
2013,illinois,13.18,10.04,24.09,22.68,57.97,53.09,7.79,6.41,23.97,18.68,16.29,16.26,34.0,34.41,13.12,13.53,18.09,19.29,10.21,9.18,20.12,21.94,30.32,31.12,10.24,12.15,6.91,5.59,3.97,3.03,11.21,13.97,18.21,16.44,0.42,0.43,0.32,0.35,0.48,0.47,0.48,0.49,0.73,0.69
2013,colorado,11.91,7.91,23.69,23.53,54.28,58.31,5.41,6.75,15.56,20.91,18.28,16.78,38.72,37.41,15.38,9.97,22.47,14.41,9.97,9.66,24.22,21.19,34.19,30.84,10.03,10.94,7.03,6.72,3.12,3.91,12.88,12.66,15.78,18.09,0.44,0.4,0.35,0.31,0.48,0.45,0.49,0.46,0.68,0.72
2013,miami-fl,16.98,7.87,25.06,22.03,54.48,55.21,6.82,6.27,19.03,19.24,18.24,15.76,35.45,35.97,12.97,10.33,19.15,15.91,8.7,8.52,23.91,20.67,32.61,29.18,11.27,10.88,6.33,5.64,4.55,2.97,10.67,11.42,14.73,17.55,0.46,0.4,0.35,0.32,0.52,0.44,0.53,0.46,0.68,0.64
2013,pacific,1.67,0.76,23.71,21.65,52.5,51.38,6.35,6.79,16.59,19.74,17.35,14.85,35.91,31.65,13.74,13.44,19.79,19.0,8.5,8.65,21.21,21.12,29.71,29.76,14.74,12.09,5.65,5.15,1.32,2.74,10.76,12.56,17.79,17.85,0.46,0.42,0.39,0.35,0.48,0.47,0.52,0.49,0.69,0.71
2013,louisville,24.82,9.14,25.85,20.47,58.06,52.74,5.82,5.5,17.62,17.65,20.03,14.97,40.44,35.09,16.03,11.53,22.53,17.79,12.35,10.15,23.0,20.59,35.35,30.74,15.0,10.32,10.74,5.79,4.24,3.5,12.47,17.94,17.74,19.06,0.45,0.39,0.33,0.31,0.5,0.43,0.5,0.44,0.71,0.65
2013,north-carolina-at,-6.92,-6.29,20.91,20.26,52.4,53.06,5.74,6.46,19.23,20.31,15.17,13.8,33.17,32.74,14.66,14.17,22.29,21.83,9.14,10.23,22.71,22.63,31.86,32.86,11.09,11.6,7.06,6.49,4.6,3.63,14.8,15.77,19.4,18.77,0.4,0.38,0.29,0.31,0.46,0.42,0.46,0.44,0.65,0.65
2013,colorado-state,13.6,5.84,25.36,21.58,56.67,52.73,5.09,6.7,15.33,19.85,20.27,14.88,41.33,32.88,17.3,13.03,24.27,19.3,12.7,6.79,24.85,18.18,37.55,24.97,13.06,9.36,4.88,4.97,2.03,3.3,10.64,11.06,17.03,20.58,0.45,0.41,0.34,0.34,0.49,0.46,0.49,0.48,0.71,0.66
2013,missouri,15.42,6.01,27.27,23.85,59.33,59.52,6.3,6.88,18.55,20.91,20.97,16.97,40.79,38.61,15.39,11.61,20.82,17.12,12.15,8.73,25.67,18.79,37.82,27.52,13.91,11.09,6.76,6.55,3.52,3.33,13.03,11.88,16.45,17.94,0.46,0.4,0.35,0.33,0.52,0.44,0.52,0.46,0.73,0.66
2013,oklahoma-state,15.57,6.72,24.78,21.66,56.31,55.59,5.56,6.12,17.59,19.03,19.22,15.53,38.72,36.56,17.25,13.41,23.0,19.5,9.69,9.53,24.06,22.09,33.75,31.62,12.06,10.0,7.5,5.94,4.75,2.81,12.19,14.41,17.94,19.53,0.44,0.39,0.32,0.32,0.5,0.43,0.49,0.44,0.75,0.66
2013,oregon,13.78,5.73,25.47,22.82,56.97,55.35,5.03,5.62,15.59,16.38,20.44,17.21,41.38,38.97,15.76,12.35,22.21,18.12,10.91,7.85,23.53,20.29,34.44,28.15,13.0,10.82,8.5,6.56,4.0,2.91,14.76,15.5,17.35,18.65,0.45,0.41,0.33,0.34,0.5,0.44,0.49,0.46,0.72,0.67
2013,saint-louis,14.35,4.29,23.12,20.91,51.67,50.7,6.15,4.45,17.73,13.58,16.97,16.45,33.94,37.12,16.3,11.85,23.09,18.06,7.61,7.82,22.06,21.73,29.67,29.55,12.88,11.18,7.48,5.64,3.15,3.42,11.24,15.18,17.36,20.61,0.45,0.41,0.36,0.34,0.5,0.44,0.51,0.46,0.7,0.65
2013,new-mexico-state,5.09,0.68,23.97,22.21,51.97,55.74,3.97,5.56,12.41,16.79,20.0,16.65,39.56,38.94,16.06,12.12,24.47,16.94,10.88,8.88,24.24,19.0,35.12,27.88,11.5,10.32,5.56,6.03,5.47,3.15,14.24,12.26,15.06,20.44,0.46,0.4,0.32,0.33,0.51,0.43,0.5,0.45,0.66,0.7
2013,memphis,12.28,2.73,27.56,22.94,57.59,56.71,6.18,5.79,16.29,17.29,21.38,17.15,41.29,39.41,14.56,13.41,21.85,19.85,10.74,9.26,24.09,19.88,34.82,29.15,17.21,11.47,8.97,7.41,6.29,3.32,14.47,14.94,18.06,18.79,0.48,0.41,0.38,0.33,0.52,0.44,0.53,0.46,0.66,0.68
2013,saint-marys-ca,14.46,3.26,26.36,21.85,55.61,52.09,7.94,5.64,21.18,15.03,18.42,16.21,34.42,37.06,14.82,14.15,20.42,19.52,10.64,7.18,23.79,18.61,34.42,25.79,14.67,10.55,6.27,6.24,2.97,2.45,11.64,11.33,17.52,17.82,0.47,0.42,0.38,0.37,0.54,0.44,0.55,0.47,0.72,0.72
2013,michigan-state,18.63,10.55,24.55,21.21,53.36,53.82,4.97,5.45,14.55,18.12,19.58,15.76,38.82,35.7,14.18,11.39,19.79,17.3,9.97,8.3,24.06,19.39,34.03,27.7,13.27,11.03,8.09,7.42,3.82,3.27,13.12,12.52,15.91,17.3,0.47,0.4,0.34,0.3,0.51,0.44,0.51,0.45,0.71,0.66
2013,valparaiso,7.15,-1.12,24.36,21.79,49.85,52.64,7.45,4.64,19.85,13.79,16.91,17.15,30.0,38.85,15.52,14.03,21.18,19.42,7.7,7.7,22.24,18.36,29.94,26.06,13.85,10.79,6.67,7.03,3.3,2.48,14.3,12.73,17.39,19.48,0.49,0.41,0.37,0.35,0.57,0.44,0.57,0.46,0.73,0.72
2013,creighton,16.43,5.15,26.68,23.5,52.56,57.68,8.76,5.97,20.82,19.09,17.91,17.53,31.74,38.59,13.26,10.12,17.68,14.85,7.47,8.44,25.24,19.09,32.71,27.53,17.18,12.09,5.0,6.53,2.59,2.38,12.06,10.35,16.21,17.68,0.51,0.41,0.41,0.31,0.57,0.46,0.59,0.46,0.75,0.68
2013,cincinnati,14.47,6.94,23.15,21.12,57.55,54.82,6.82,4.97,21.48,16.58,16.33,16.15,36.06,38.24,13.52,11.55,20.82,17.61,12.27,9.18,23.82,20.33,36.09,29.52,12.21,11.18,7.0,5.88,6.18,3.21,12.48,13.06,17.67,18.33,0.4,0.39,0.31,0.3,0.45,0.42,0.46,0.44,0.65,0.66
2013,duke,21.45,9.57,27.34,24.0,57.41,57.47,7.75,4.5,19.09,15.38,19.59,19.5,38.31,42.09,15.84,12.91,21.66,18.03,8.53,10.38,22.84,21.94,31.38,32.31,14.69,9.5,6.53,4.81,3.78,2.91,10.59,14.34,17.72,19.09,0.48,0.42,0.42,0.29,0.52,0.47,0.55,0.46,0.73,0.71
2013,albany-ny,-0.85,-4.51,21.82,22.35,49.88,53.0,6.0,6.12,16.47,18.5,15.82,16.24,33.41,34.5,14.76,9.47,20.12,14.5,7.85,7.97,21.53,19.41,29.38,27.38,11.18,10.29,5.44,5.97,2.03,3.41,13.18,12.32,16.03,19.06,0.44,0.42,0.35,0.33,0.48,0.47,0.5,0.48,0.73,0.64
2013,kansas,20.79,7.54,26.62,20.88,55.47,58.03,6.03,6.44,16.41,21.0,20.59,14.44,39.06,37.03,16.12,13.26,22.0,19.24,9.85,9.76,26.62,19.82,36.47,29.59,15.65,10.68,7.18,6.91,6.62,3.12,13.53,12.29,16.91,18.38,0.48,0.36,0.36,0.31,0.53,0.39,0.54,0.42,0.73,0.69
2013,western-kentucky,-0.63,-1.12,23.31,22.97,54.09,54.37,6.37,5.71,19.69,17.49,16.94,17.26,34.4,36.89,14.2,14.06,21.06,20.34,11.0,8.89,22.4,21.03,33.4,29.91,11.2,10.2,6.11,6.14,3.29,3.6,14.69,13.74,19.03,19.29,0.43,0.43,0.33,0.33,0.5,0.47,0.49,0.48,0.67,0.68
2013,north-carolina,14.57,8.06,28.74,25.5,64.68,60.41,7.5,7.03,20.03,20.06,21.24,18.47,44.65,40.35,12.21,11.12,18.18,15.91,11.85,9.76,23.47,23.82,35.32,33.59,17.29,12.41,8.18,6.71,3.35,3.74,11.97,15.12,14.85,16.62,0.44,0.43,0.36,0.34,0.48,0.46,0.5,0.48,0.69,0.7
2013,villanova,10.75,8.54,21.36,21.48,51.48,53.42,6.06,7.09,18.06,19.39,15.3,14.39,33.42,34.03,18.97,14.67,26.36,21.61,9.33,8.33,23.42,20.73,32.76,29.06,12.33,13.52,7.7,7.76,3.39,3.3,15.24,14.91,19.03,21.58,0.42,0.4,0.33,0.36,0.46,0.42,0.48,0.47,0.71,0.68
2013,virginia-commonwealth,16.97,4.55,28.0,22.5,62.35,50.65,7.94,5.62,22.59,16.71,20.06,16.88,39.76,33.94,13.38,14.18,19.09,20.76,12.59,9.38,19.79,21.41,32.38,30.79,14.71,11.53,11.82,6.03,3.15,3.53,11.59,19.29,19.91,17.59,0.45,0.44,0.35,0.32,0.51,0.5,0.51,0.5,0.7,0.68
2013,akron,8.12,0.18,26.16,21.5,57.22,55.19,7.12,5.25,21.12,16.5,19.03,16.25,36.09,38.69,13.28,13.72,20.59,19.22,11.31,8.97,23.59,19.47,34.91,28.44,15.0,10.72,7.16,6.81,5.72,3.0,13.38,13.38,17.66,18.88,0.46,0.39,0.33,0.32,0.53,0.42,0.52,0.44,0.64,0.71
2013,michigan,21.29,10.05,27.97,23.79,57.82,56.76,7.48,6.55,19.55,19.82,20.48,17.24,38.27,36.94,11.73,8.79,16.58,12.97,8.91,9.15,23.0,20.64,31.91,29.79,14.27,12.42,6.0,5.12,2.85,3.15,9.09,11.79,13.03,15.48,0.48,0.42,0.37,0.33,0.54,0.46,0.55,0.48,0.69,0.64
2013,south-dakota-state,2.35,-3.27,26.09,24.68,55.47,55.79,7.82,6.88,19.85,19.29,18.26,17.79,35.62,36.5,13.88,9.32,18.21,13.41,8.44,7.12,23.88,21.24,32.32,28.35,14.5,12.65,5.06,6.21,2.29,2.53,10.21,10.79,14.15,17.47,0.47,0.45,0.39,0.36,0.51,0.49,0.54,0.51,0.77,0.7
2013,ucla,12.82,7.76,27.68,26.32,60.82,62.35,4.91,6.15,14.47,19.29,22.76,20.18,46.35,43.06,14.47,10.15,20.03,15.24,9.15,11.47,24.09,23.74,33.24,35.21,16.15,13.65,8.18,6.24,3.68,3.38,10.97,13.82,14.88,16.09,0.46,0.42,0.34,0.32,0.49,0.47,0.5,0.47,0.73,0.66
2013,minnesota,16.84,10.31,23.88,21.22,53.97,53.53,5.22,6.22,16.0,18.34,18.66,15.0,37.97,35.19,15.47,13.03,22.59,18.91,12.69,9.0,22.44,16.72,35.12,25.72,14.78,11.94,7.56,7.75,5.72,3.53,13.41,12.22,17.53,19.16,0.44,0.4,0.33,0.35,0.49,0.42,0.49,0.46,0.68,0.68
2013,florida,23.88,6.85,26.21,19.3,54.52,51.15,8.39,5.09,22.06,16.94,17.82,14.21,32.45,34.21,10.82,10.0,15.88,15.45,9.21,8.03,22.64,18.7,31.85,26.73,14.82,9.7,6.97,5.79,3.3,2.55,11.0,13.48,14.12,15.61,0.48,0.38,0.38,0.31,0.55,0.42,0.56,0.43,0.69,0.64
2013,northwestern-state,0.39,-3.79,29.06,25.61,63.13,60.42,6.0,5.23,18.94,15.97,23.06,20.39,44.19,44.45,16.9,14.71,24.65,23.45,12.35,12.45,23.52,23.13,35.87,35.58,15.48,12.35,9.84,6.81,4.77,2.39,13.81,16.84,19.32,20.26,0.46,0.43,0.31,0.31,0.52,0.46,0.5,0.47,0.69,0.62
2013,san-diego-state,12.95,6.14,24.62,21.81,56.22,56.25,5.88,5.97,18.12,18.41,18.75,15.84,38.09,37.84,14.09,11.06,20.84,16.25,9.75,8.84,23.84,21.75,33.59,30.59,12.31,12.31,6.88,5.03,4.56,2.97,11.69,12.44,14.81,17.72,0.44,0.39,0.33,0.32,0.5,0.42,0.5,0.44,0.68,0.69
2013,oklahoma,11.39,7.08,25.16,23.74,57.71,56.87,4.97,6.42,15.23,19.65,20.19,17.32,42.48,37.23,15.84,12.29,20.84,17.9,10.19,9.61,23.29,21.39,33.48,31.0,12.39,11.81,6.45,6.45,2.81,2.74,11.65,12.94,17.32,18.29,0.44,0.42,0.32,0.33,0.47,0.47,0.48,0.48,0.75,0.69
2013,georgetown,15.86,7.61,23.0,19.42,50.42,51.61,5.87,5.35,16.42,17.58,17.13,14.06,34.0,34.03,12.71,11.55,18.68,17.35,7.77,8.81,21.94,19.32,29.71,28.13,14.81,10.9,7.55,6.35,3.84,3.29,12.39,13.55,16.84,18.26,0.46,0.38,0.35,0.31,0.5,0.41,0.51,0.43,0.68,0.66
2013,florida-gulf-coast,3.01,-1.82,26.53,23.32,57.65,57.38,6.76,6.79,19.94,21.85,19.76,16.53,37.71,35.53,13.32,13.26,19.68,19.12,10.24,10.29,23.18,21.38,33.41,31.68,14.0,12.94,9.0,7.06,3.76,3.03,14.56,15.56,17.56,17.62,0.46,0.41,0.33,0.31,0.52,0.47,0.52,0.47,0.69,0.69
2013,gonzaga,20.43,4.14,27.79,20.97,55.15,54.94,6.36,6.67,17.15,20.85,21.42,14.3,38.0,34.09,15.7,10.82,22.21,15.91,10.0,8.82,24.03,17.09,34.03,25.91,15.24,9.82,7.97,6.21,2.85,2.97,11.15,13.39,15.67,19.79,0.5,0.38,0.37,0.32,0.56,0.42,0.56,0.44,0.7,0.66
2013,southern,-2.62,-10.32,23.22,19.84,53.47,54.38,6.75,4.78,18.62,16.84,16.47,15.06,34.84,37.53,14.47,12.59,20.97,18.72,7.19,9.28,24.53,22.47,31.72,31.75,11.44,8.19,7.5,5.03,3.94,2.91,10.72,13.47,17.19,17.12,0.43,0.37,0.35,0.29,0.47,0.41,0.5,0.41,0.7,0.66
2013,pittsburgh,18.84,5.66,25.56,19.0,53.78,48.41,5.06,5.31,14.06,17.03,20.5,13.69,39.72,31.38,13.41,12.12,20.19,16.91,11.59,7.78,20.88,17.16,32.47,24.94,16.53,10.12,6.66,5.34,3.94,3.81,10.59,13.09,17.06,17.62,0.48,0.39,0.35,0.31,0.51,0.44,0.52,0.45,0.66,0.69
2013,wichita-state,14.68,6.09,24.59,20.47,55.5,51.21,6.59,6.12,19.56,18.56,18.0,14.35,35.94,32.65,13.68,13.65,19.88,19.15,11.53,6.79,23.32,18.82,34.85,25.62,13.79,10.71,7.47,5.56,4.35,2.82,12.5,13.06,17.71,17.68,0.45,0.4,0.34,0.33,0.5,0.44,0.51,0.46,0.69,0.7
2013,wisconsin,18.76,9.73,23.76,21.24,55.91,53.91,7.41,3.91,22.21,13.38,16.35,17.32,33.71,40.53,10.59,9.53,16.74,13.79,10.24,7.35,24.0,22.44,34.24,29.79,13.38,8.59,5.68,5.65,4.29,2.35,9.5,11.12,13.97,17.41,0.42,0.4,0.33,0.3,0.48,0.43,0.49,0.43,0.63,0.64
2013,mississippi,14.44,4.17,27.21,24.21,62.06,59.06,6.79,6.62,20.62,21.12,20.41,17.59,41.44,37.94,16.68,12.24,24.38,18.5,10.97,9.62,23.71,23.91,34.68,33.53,12.59,13.18,8.41,5.68,5.15,3.12,11.29,15.32,16.94,20.32,0.44,0.41,0.33,0.31,0.5,0.47,0.5,0.46,0.68,0.67
2013,kansas-state,13.54,6.54,24.94,21.44,57.21,51.26,6.88,4.82,18.97,15.29,18.06,16.62,38.24,35.97,12.44,12.65,18.06,18.53,12.18,9.44,20.62,20.0,32.79,29.44,16.03,11.06,7.09,5.59,3.59,3.35,11.32,13.94,18.15,16.5,0.44,0.42,0.36,0.32,0.47,0.46,0.5,0.47,0.68,0.68
2013,la-salle,10.15,4.47,25.73,25.4,57.4,55.73,7.6,4.07,20.5,13.6,18.13,21.33,36.9,42.13,13.37,11.1,18.1,15.97,8.77,9.0,20.07,22.67,28.83,31.67,14.37,12.8,8.07,6.03,3.57,3.73,11.37,14.63,15.3,15.93,0.45,0.46,0.36,0.3,0.49,0.51,0.52,0.49,0.73,0.71
2013,arizona,17.31,7.48,25.03,22.69,55.66,54.62,7.66,5.97,21.09,16.59,17.38,16.72,34.56,38.03,15.56,12.34,20.81,17.53,9.88,7.59,23.34,18.97,33.22,26.56,13.84,11.19,6.94,6.16,3.91,3.38,13.0,13.5,16.31,17.88,0.45,0.42,0.37,0.36,0.51,0.44,0.52,0.47,0.75,0.72
2013,belmont,10.41,-0.92,27.69,21.75,56.03,53.03,8.47,6.53,21.94,19.78,19.22,15.22,34.09,33.25,13.31,13.97,18.16,19.72,8.16,10.28,21.56,20.25,29.72,30.53,15.91,11.97,9.84,6.59,2.75,3.97,13.19,17.06,18.25,17.72,0.5,0.41,0.39,0.33,0.57,0.47,0.58,0.47,0.74,0.72
2013,new-mexico,13.24,6.58,21.97,21.71,51.74,55.94,6.41,7.5,18.09,21.85,15.56,14.21,33.65,34.09,17.09,9.44,23.68,14.12,7.91,8.68,24.21,21.53,32.12,30.21,14.62,12.62,6.12,5.47,3.91,2.88,11.21,12.38,15.32,19.74,0.42,0.39,0.35,0.34,0.46,0.42,0.49,0.46,0.7,0.67
2013,harvard,3.96,0.17,22.82,23.54,47.32,53.43,6.36,4.93,15.86,15.14,16.46,18.61,31.46,38.29,16.93,11.86,23.5,16.29,6.04,8.57,20.39,18.68,26.43,27.25,13.18,11.57,7.43,6.18,4.36,3.25,13.04,13.5,15.11,19.54,0.48,0.44,0.39,0.31,0.52,0.49,0.55,0.49,0.71,0.72
2013,notre-dame,13.76,7.24,25.59,24.0,55.24,57.41,6.59,5.35,17.65,16.65,19.0,18.65,37.59,40.76,12.59,9.76,17.79,14.18,9.09,8.74,23.65,20.18,32.74,28.91,17.0,14.53,5.09,5.76,3.82,3.56,10.56,10.06,14.21,17.44,0.46,0.42,0.37,0.31,0.51,0.46,0.52,0.47,0.7,0.67
2013,iowa-state,14.5,6.13,27.58,25.55,60.61,59.88,9.85,6.12,26.61,19.91,17.73,19.42,34.0,39.97,14.64,14.0,20.03,19.39,10.7,9.12,24.97,22.03,35.67,31.15,15.97,13.88,6.52,6.73,2.91,2.94,13.09,12.85,16.97,17.76,0.46,0.43,0.37,0.3,0.53,0.49,0.54,0.48,0.72,0.71
2013,ohio-state,20.19,9.33,25.09,20.76,55.27,52.58,6.03,6.0,17.18,18.76,19.06,14.76,38.09,33.82,13.09,10.42,18.88,14.94,9.42,7.76,23.76,20.76,33.18,28.52,13.33,10.0,6.79,4.24,4.3,2.79,10.48,12.79,15.55,16.64,0.46,0.4,0.36,0.32,0.5,0.44,0.51,0.45,0.68,0.69
2013,iona,4.06,-0.0,28.27,27.39,61.85,60.97,8.39,8.03,22.52,21.55,19.88,19.36,39.33,39.42,15.76,12.94,20.24,19.52,9.91,10.58,22.27,21.58,32.18,32.15,15.45,15.18,6.61,5.45,3.0,4.24,12.0,13.79,17.09,17.21,0.46,0.45,0.37,0.38,0.51,0.49,0.53,0.52,0.78,0.67
2014,virginia,18.38,7.86,23.06,19.44,50.97,50.56,5.5,5.47,15.09,17.15,17.56,13.97,35.88,33.41,14.32,10.94,21.59,16.35,9.18,7.03,23.35,18.82,32.53,25.85,13.09,9.74,5.32,5.12,3.97,3.44,10.09,11.26,16.06,18.38,0.45,0.39,0.37,0.32,0.49,0.42,0.51,0.44,0.66,0.65
2014,coastal-carolina,-5.21,-6.31,25.45,22.94,58.15,57.39,6.15,7.76,18.45,24.39,19.3,15.18,39.7,33.0,15.64,14.73,22.55,21.36,10.94,9.24,24.94,21.94,35.88,31.18,10.58,11.55,6.39,7.15,2.85,3.97,13.97,12.79,19.67,19.18,0.45,0.4,0.34,0.31,0.5,0.46,0.5,0.47,0.71,0.69
2014,memphis,13.02,7.14,28.34,26.03,59.22,59.97,5.41,5.41,16.16,17.56,22.94,20.62,43.06,42.41,15.5,12.94,23.88,20.03,10.94,10.53,23.38,20.66,34.31,31.19,17.38,13.5,8.72,8.03,4.75,3.97,13.38,14.28,18.06,20.22,0.48,0.44,0.34,0.3,0.53,0.49,0.52,0.48,0.66,0.62
2014,george-washington,10.6,4.42,25.44,23.78,54.88,57.5,5.78,6.5,15.69,20.72,19.66,17.28,39.19,36.78,16.75,12.81,25.66,19.25,10.5,10.03,24.09,20.72,34.59,30.75,14.16,12.28,7.06,6.75,4.16,3.53,12.75,13.12,18.03,21.78,0.46,0.42,0.37,0.31,0.51,0.47,0.52,0.47,0.64,0.67
2014,cincinnati,15.26,5.28,23.76,20.33,55.64,51.55,5.82,5.33,17.36,16.7,17.94,15.0,38.27,34.85,15.39,12.33,21.73,18.18,11.82,8.67,21.03,19.24,32.85,27.91,12.73,11.06,7.94,5.24,5.52,3.55,10.85,13.79,17.42,18.76,0.42,0.4,0.34,0.31,0.47,0.43,0.48,0.45,0.69,0.69
2014,harvard,10.79,-0.47,24.83,21.03,53.13,51.67,5.73,5.1,14.8,15.87,19.1,15.93,38.33,35.8,18.23,13.33,25.1,18.83,9.13,7.53,22.03,19.63,31.17,27.17,14.4,10.67,7.83,5.67,4.97,3.57,11.23,14.33,17.8,20.87,0.47,0.41,0.38,0.31,0.5,0.45,0.53,0.45,0.73,0.69
2014,michigan-state,19.35,9.38,27.26,21.71,57.44,54.24,8.06,6.68,20.59,20.09,19.21,15.03,36.85,34.15,13.35,15.24,19.26,21.21,9.91,7.94,24.76,20.56,34.68,28.5,17.0,10.94,6.94,5.71,4.82,2.91,11.0,11.85,18.88,17.71,0.47,0.4,0.38,0.34,0.52,0.44,0.54,0.47,0.69,0.72
2014,delaware,2.73,-1.09,26.94,26.65,60.38,60.56,7.18,6.15,20.79,19.15,19.76,20.5,39.59,41.41,18.47,15.71,26.06,22.88,9.62,10.97,23.29,25.29,32.91,36.26,10.88,11.71,6.0,4.91,3.59,3.82,9.44,11.79,18.85,20.82,0.45,0.44,0.35,0.32,0.5,0.5,0.51,0.49,0.71,0.68
2014,north-carolina,15.24,8.42,27.72,23.53,59.88,57.19,4.19,6.09,12.47,19.47,23.53,17.44,47.41,37.72,16.69,15.91,26.69,23.91,12.38,10.0,24.5,21.94,36.88,31.94,15.56,10.81,7.31,6.0,4.78,3.97,11.78,13.38,20.31,21.38,0.47,0.41,0.33,0.31,0.5,0.47,0.5,0.47,0.62,0.66
2014,providence,11.37,7.85,24.15,25.29,56.79,57.24,6.29,5.41,18.0,16.44,17.85,19.88,38.79,40.79,18.62,13.53,23.82,19.65,10.82,8.79,23.15,21.12,33.97,29.91,13.65,11.97,5.59,5.68,4.85,3.21,11.41,10.88,17.29,19.71,0.43,0.45,0.35,0.33,0.47,0.5,0.48,0.49,0.78,0.68
2014,iowa-state,18.52,9.88,29.27,26.21,62.09,63.24,8.3,7.18,23.67,21.36,20.97,19.03,38.42,41.88,16.03,14.3,23.09,19.67,8.85,9.76,27.3,24.85,36.15,34.61,18.55,13.48,6.03,5.48,2.94,3.36,10.48,11.67,17.39,19.64,0.47,0.42,0.35,0.33,0.55,0.45,0.54,0.47,0.69,0.7
2014,north-carolina-central,3.97,-8.03,24.76,18.88,53.55,50.64,5.42,5.36,16.03,18.21,19.33,13.52,37.52,32.42,18.94,15.36,26.06,22.33,10.06,9.12,21.76,19.42,31.82,28.55,14.79,9.3,7.85,5.52,4.0,4.18,11.39,15.39,19.58,19.94,0.46,0.37,0.33,0.3,0.52,0.42,0.51,0.43,0.72,0.68
2014,connecticut,17.23,8.62,24.38,21.94,54.41,56.65,7.12,5.88,18.38,17.88,17.26,16.06,36.03,38.76,15.97,13.35,21.0,20.09,8.47,10.35,22.91,20.18,31.38,30.53,12.59,11.5,6.97,5.91,6.21,3.26,11.41,12.56,18.21,18.47,0.45,0.39,0.38,0.33,0.48,0.41,0.51,0.44,0.75,0.66
2014,saint-josephs,9.05,5.08,24.64,24.09,52.58,57.58,7.36,6.67,19.36,19.76,17.27,17.42,33.21,37.82,14.64,12.09,22.82,17.64,8.64,8.12,24.33,21.91,32.97,30.03,14.06,13.52,4.48,6.61,4.61,2.39,12.18,10.03,15.82,19.03,0.47,0.42,0.37,0.33,0.53,0.46,0.54,0.48,0.63,0.68
2014,villanova,18.97,7.5,25.75,22.56,56.06,55.34,9.03,6.41,25.03,18.09,16.72,16.16,31.03,37.25,18.0,15.06,25.25,21.41,9.88,8.12,24.22,20.5,34.09,28.62,15.62,12.19,6.94,5.56,4.03,2.31,11.62,13.66,19.69,20.59,0.46,0.41,0.36,0.34,0.53,0.44,0.54,0.47,0.7,0.7
2014,milwaukee,-1.53,-0.44,23.24,24.74,53.68,56.74,7.03,5.88,21.47,18.65,16.21,18.85,32.21,38.09,17.44,15.12,23.76,20.32,7.88,8.94,21.94,22.85,29.82,31.79,13.62,11.82,5.76,6.82,2.44,3.59,13.18,12.65,18.09,21.15,0.43,0.44,0.33,0.32,0.51,0.5,0.5,0.49,0.74,0.73
2014,wichita-state,16.65,1.74,24.88,20.79,54.21,53.03,6.88,5.82,19.79,18.76,18.0,14.97,34.41,34.26,18.82,12.18,25.79,18.65,10.0,6.88,24.82,19.15,34.82,26.03,13.53,10.0,6.97,4.62,5.15,2.62,10.09,12.06,16.85,21.18,0.46,0.4,0.35,0.32,0.53,0.44,0.53,0.45,0.73,0.65
2014,cal-poly,-1.34,1.69,22.28,21.62,54.41,50.09,6.47,5.41,19.09,15.91,15.81,16.22,35.31,34.19,12.19,14.78,17.59,20.34,9.34,8.41,19.84,21.53,29.19,29.94,11.69,12.16,5.84,4.56,2.75,3.53,8.72,10.84,18.25,15.59,0.41,0.43,0.34,0.33,0.45,0.47,0.47,0.49,0.71,0.7
2014,kentucky,18.07,9.89,25.18,23.21,55.76,57.53,5.09,5.35,15.65,16.91,20.09,17.85,40.12,40.62,20.47,14.88,30.0,21.74,13.21,9.32,24.79,18.41,38.0,27.74,11.5,10.38,4.76,5.76,6.24,3.12,11.94,10.62,18.88,22.59,0.45,0.41,0.33,0.31,0.51,0.45,0.5,0.45,0.68,0.7
